"No.","Time","Source","Destination","Protocol","Length","Info"
"3450","8.646659","172.20.10.5","66.22.217.4","UDP","1238","56749  >  50003 Len=1196"
"3451","8.648456","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3452","8.648481","172.20.10.5","66.22.217.4","UDP","1238","56749  >  50003 Len=1196"
"3453","8.652398","172.20.10.5","66.22.217.4","UDP","1238","56749  >  50003 Len=1196"
"3454","8.653184","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3455","8.659246","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3456","8.659249","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3457","8.659285","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3458","8.665360","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3459","8.665363","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3460","8.665364","172.20.10.5","66.22.217.4","UDP","1166","56749  >  50003 Len=1124"
"3461","8.666144","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3462","8.666156","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3463","8.671428","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3464","8.671430","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3465","8.677925","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3466","8.680261","172.20.10.5","66.22.217.4","UDP","1144","56749  >  50003 Len=1102"
"3467","8.685733","172.20.10.5","66.22.217.4","UDP","1144","56749  >  50003 Len=1102"
"3468","8.686112","172.20.10.5","66.22.217.4","UDP","1145","56749  >  50003 Len=1103"
"3469","8.686115","172.20.10.5","66.22.217.4","UDP","1145","56749  >  50003 Len=1103"
"3470","8.700594","66.22.217.4","172.20.10.5","UDP","102","50003  >  56749 Len=60"
"3471","8.702428","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3472","8.715317","172.20.10.5","66.22.217.4","UDP","997","56749  >  50003 Len=955"
"3473","8.720540","172.20.10.5","66.22.217.4","UDP","997","56749  >  50003 Len=955"
"3474","8.720565","172.20.10.5","66.22.217.4","UDP","998","56749  >  50003 Len=956"
"3475","8.720569","172.20.10.5","66.22.217.4","UDP","998","56749  >  50003 Len=956"
"3476","8.724871","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3477","8.748223","172.20.10.5","66.22.217.4","UDP","1135","56749  >  50003 Len=1093"
"3478","8.748309","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3479","8.752735","172.20.10.5","66.22.217.4","UDP","1136","56749  >  50003 Len=1094"
"3480","8.752759","172.20.10.5","66.22.217.4","UDP","1136","56749  >  50003 Len=1094"
"3481","8.754166","172.20.10.5","66.22.217.4","UDP","1136","56749  >  50003 Len=1094"
"3482","8.760064","172.20.10.5","66.22.217.4","UDP","1136","56749  >  50003 Len=1094"
"3483","8.760094","172.20.10.5","66.22.217.4","UDP","1136","56749  >  50003 Len=1094"
"3484","8.771681","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3485","8.783705","172.20.10.5","66.22.217.4","UDP","1072","56749  >  50003 Len=1030"
"3486","8.789974","172.20.10.5","66.22.217.4","UDP","1072","56749  >  50003 Len=1030"
"3487","8.790016","172.20.10.5","66.22.217.4","UDP","1072","56749  >  50003 Len=1030"
"3488","8.790018","172.20.10.5","66.22.217.4","UDP","1072","56749  >  50003 Len=1030"
"3489","8.798030","172.20.10.5","66.22.217.4","UDP","1072","56749  >  50003 Len=1030"
"3490","8.798108","172.20.10.5","66.22.217.4","UDP","1073","56749  >  50003 Len=1031"
"3491","8.798201","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3492","8.809440","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3493","8.809533","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3494","8.809536","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"3495","8.812732","66.22.217.4","172.20.10.5","UDP","118","50003  >  56749 Len=76"
"3496","8.817176","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3497","8.822445","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3498","8.822490","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3499","8.828366","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3500","8.828461","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3501","8.828492","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"3502","8.829698","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3503","8.851782","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3504","8.852998","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3505","8.857454","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3506","8.857511","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3507","8.863158","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3508","8.863223","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3509","8.863262","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3510","8.869105","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3511","8.869161","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3512","8.869164","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3513","8.875491","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3514","8.875727","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3515","8.876434","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3516","8.878453","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3517","8.878581","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3518","8.880542","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3519","8.886142","172.20.10.5","66.22.217.4","UDP","1258","56749  >  50003 Len=1216"
"3520","8.886198","172.20.10.5","66.22.217.4","UDP","1123","56749  >  50003 Len=1081"
"3521","8.886201","172.20.10.5","66.22.217.4","UDP","1123","56749  >  50003 Len=1081"
"3522","8.892200","172.20.10.5","66.22.217.4","UDP","1123","56749  >  50003 Len=1081"
"3523","8.892243","172.20.10.5","66.22.217.4","UDP","1123","56749  >  50003 Len=1081"
"3524","8.899687","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3525","8.913004","66.22.217.4","172.20.10.5","UDP","98","50003  >  56749 Len=56"
"3526","8.919395","172.20.10.5","66.22.217.4","UDP","1189","56749  >  50003 Len=1147"
"3527","8.922357","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3528","8.922379","172.20.10.5","66.22.217.4","UDP","1189","56749  >  50003 Len=1147"
"3529","8.925023","172.20.10.5","66.22.217.4","UDP","1189","56749  >  50003 Len=1147"
"3530","8.935095","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3531","8.944707","172.20.10.5","66.22.216.117","UDP","50","53854  >  50002 Len=8"
"3532","8.954137","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3533","8.958540","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3534","8.958596","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3535","8.959995","172.20.10.5","66.22.217.4","UDP","1167","56749  >  50003 Len=1125"
"3536","8.980929","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3537","8.987890","172.20.10.5","66.22.217.4","UDP","1117","56749  >  50003 Len=1075"
"3538","8.992819","172.20.10.5","66.22.217.4","UDP","1117","56749  >  50003 Len=1075"
"3539","8.992853","172.20.10.5","66.22.217.4","UDP","1118","56749  >  50003 Len=1076"
"3540","9.004207","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3541","9.004249","172.20.10.5","66.22.217.4","RTCP","118","Sender Report   "
"3542","9.020985","66.22.216.117","172.20.10.5","UDP","50","50002  >  53854 Len=8"
"3543","9.021684","172.20.10.5","66.22.217.4","UDP","990","56749  >  50003 Len=948"
"3544","9.025086","66.22.217.4","172.20.10.5","UDP","114","50003  >  56749 Len=72"
"3545","9.026723","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3546","9.026747","172.20.10.5","66.22.217.4","UDP","990","56749  >  50003 Len=948"
"3547","9.027714","172.20.10.5","66.22.217.4","UDP","990","56749  >  50003 Len=948"
"3548","9.049901","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3549","9.057074","172.20.10.5","66.22.217.4","UDP","944","56749  >  50003 Len=902"
"3550","9.061280","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3551","9.061325","172.20.10.5","66.22.217.4","UDP","944","56749  >  50003 Len=902"
"3552","9.066299","172.20.10.5","66.22.217.4","UDP","945","56749  >  50003 Len=903"
"3553","9.084827","172.20.10.5","66.22.217.4","UDP","877","56749  >  50003 Len=835"
"3554","9.085323","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3555","9.089628","172.20.10.5","66.22.217.4","UDP","877","56749  >  50003 Len=835"
"3556","9.089675","172.20.10.5","66.22.217.4","UDP","877","56749  >  50003 Len=835"
"3557","9.097423","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3558","9.103521","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3559","9.103524","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3560","9.103557","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3561","9.107969","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3562","9.107971","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3563","9.108914","66.22.216.117","172.20.10.5","RTCP","94","Receiver Report   "
"3564","9.109333","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3565","9.115459","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3566","9.115463","172.20.10.5","66.22.217.4","UDP","1157","56749  >  50003 Len=1115"
"3567","9.115512","172.20.10.5","66.22.217.4","UDP","1158","56749  >  50003 Len=1116"
"3568","9.121625","172.20.10.5","66.22.217.4","UDP","1158","56749  >  50003 Len=1116"
"3569","9.121628","172.20.10.5","66.22.217.4","UDP","1158","56749  >  50003 Len=1116"
"3570","9.131135","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3571","9.131371","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3572","9.135904","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3573","9.137040","66.22.217.4","172.20.10.5","UDP","94","50003  >  56749 Len=52"
"3574","9.141593","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3575","9.141615","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3576","9.147229","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3577","9.147232","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3578","9.147234","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3579","9.153699","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3580","9.163478","172.20.10.5","66.22.217.4","UDP","1132","56749  >  50003 Len=1090"
"3581","9.169529","172.20.10.5","66.22.217.4","UDP","1133","56749  >  50003 Len=1091"
"3582","9.169532","172.20.10.5","66.22.217.4","UDP","1133","56749  >  50003 Len=1091"
"3583","9.169556","172.20.10.5","66.22.217.4","UDP","1133","56749  >  50003 Len=1091"
"3584","9.170641","172.20.10.5","66.22.217.4","UDP","1133","56749  >  50003 Len=1091"
"3585","9.177179","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3586","9.181005","66.22.216.117","172.20.10.5","UDP","127","50002  >  53854 Len=85"
"3587","9.196909","172.20.10.5","66.22.217.4","UDP","986","56749  >  50003 Len=944"
"3588","9.200240","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3589","9.200242","172.20.10.5","66.22.217.4","UDP","986","56749  >  50003 Len=944"
"3590","9.201143","66.22.216.117","172.20.10.5","UDP","127","50002  >  53854 Len=85"
"3591","9.202395","172.20.10.5","66.22.217.4","UDP","986","56749  >  50003 Len=944"
"3592","9.208099","172.20.10.5","66.22.217.4","UDP","987","56749  >  50003 Len=945"
"3593","9.211815","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3594","9.220751","66.22.216.117","172.20.10.5","UDP","127","50002  >  53854 Len=85"
"3595","9.227448","172.20.10.5","66.22.217.4","UDP","1124","56749  >  50003 Len=1082"
"3596","9.233492","172.20.10.5","66.22.217.4","UDP","1125","56749  >  50003 Len=1083"
"3597","9.233495","172.20.10.5","66.22.217.4","UDP","1125","56749  >  50003 Len=1083"
"3598","9.235087","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3599","9.241565","66.22.217.4","172.20.10.5","UDP","106","50003  >  56749 Len=64"
"3600","9.241567","66.22.216.117","172.20.10.5","UDP","171","50002  >  53854 Len=129"
"3601","9.248538","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"3602","9.258398","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3603","9.266053","172.20.10.5","66.22.217.4","UDP","1019","56749  >  50003 Len=977"
"3604","9.271140","172.20.10.5","66.22.217.4","UDP","1020","56749  >  50003 Len=978"
"3605","9.271144","172.20.10.5","66.22.217.4","UDP","1020","56749  >  50003 Len=978"
"3606","9.271340","66.22.216.117","172.20.10.5","UDP","214","50002  >  53854 Len=172"
"3607","9.281754","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3608","9.289107","66.22.216.117","172.20.10.5","UDP","235","50002  >  53854 Len=193"
"3609","9.297012","172.20.10.5","66.22.217.4","UDP","970","56749  >  50003 Len=928"
"3610","9.301134","66.22.216.117","172.20.10.5","UDP","215","50002  >  53854 Len=173"
"3611","9.302020","172.20.10.5","66.22.217.4","UDP","970","56749  >  50003 Len=928"
"3612","9.302021","172.20.10.5","66.22.217.4","UDP","971","56749  >  50003 Len=929"
"3613","9.304675","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3614","9.324979","66.22.216.117","172.20.10.5","UDP","234","50002  >  53854 Len=192"
"3615","9.328166","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3616","9.331033","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3617","9.337111","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3618","9.337115","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3619","9.337143","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3620","9.339829","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3621","9.339831","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3622","9.340691","66.22.216.117","172.20.10.5","UDP","240","50002  >  53854 Len=198"
"3623","9.342693","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3624","9.344196","66.22.217.4","172.20.10.5","UDP","102","50003  >  56749 Len=60"
"3625","9.348777","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3626","9.348779","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3627","9.348782","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3628","9.348811","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3629","9.354855","172.20.10.5","66.22.217.4","UDP","1225","56749  >  50003 Len=1183"
"3630","9.354859","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3631","9.354897","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3632","9.360957","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3633","9.360988","172.20.10.5","66.22.217.4","UDP","1226","56749  >  50003 Len=1184"
"3634","9.361010","66.22.216.117","172.20.10.5","UDP","230","50002  >  53854 Len=188"
"3635","9.363027","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3636","9.366089","172.20.10.5","66.22.217.4","UDP","1075","56749  >  50003 Len=1033"
"3637","9.372202","172.20.10.5","66.22.217.4","UDP","1075","56749  >  50003 Len=1033"
"3638","9.372206","172.20.10.5","66.22.217.4","UDP","1075","56749  >  50003 Len=1033"
"3639","9.372245","172.20.10.5","66.22.217.4","UDP","1075","56749  >  50003 Len=1033"
"3640","9.378293","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"3641","9.378296","172.20.10.5","66.22.217.4","UDP","1076","56749  >  50003 Len=1034"
"3642","9.380348","66.22.216.117","172.20.10.5","UDP","221","50002  >  53854 Len=179"
"3643","9.386353","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3644","9.396789","172.20.10.5","66.22.217.4","UDP","1020","56749  >  50003 Len=978"
"3645","9.402601","172.20.10.5","66.22.217.4","UDP","1020","56749  >  50003 Len=978"
"3646","9.402605","172.20.10.5","66.22.217.4","UDP","1020","56749  >  50003 Len=978"
"3647","9.402640","172.20.10.5","66.22.217.4","UDP","1021","56749  >  50003 Len=979"
"3648","9.408957","66.22.216.117","172.20.10.5","UDP","228","50002  >  53854 Len=186"
"3649","9.409780","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3650","9.425062","66.22.216.117","172.20.10.5","UDP","226","50002  >  53854 Len=184"
"3651","9.433381","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3652","9.434517","172.20.10.5","66.22.217.4","UDP","1186","56749  >  50003 Len=1144"
"3653","9.440800","172.20.10.5","66.22.217.4","UDP","1186","56749  >  50003 Len=1144"
"3654","9.440874","172.20.10.5","66.22.217.4","UDP","1186","56749  >  50003 Len=1144"
"3655","9.444808","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3656","9.449716","66.22.217.4","172.20.10.5","RTCP","110","Payload-specific Feedback   ALFB  "
"3657","9.449717","66.22.217.4","172.20.10.5","RTCP","94","Receiver Report   "
"3658","9.449718","66.22.216.117","172.20.10.5","UDP","233","50002  >  53854 Len=191"
"3659","9.449718","66.22.217.4","172.20.10.5","RTCP","94","Receiver Report   "
"3660","9.457528","66.22.216.117","172.20.10.5","UDP","236","50002  >  53854 Len=194"
"3661","9.457530","66.22.217.4","172.20.10.5","UDP","94","50003  >  56749 Len=52"
"3662","9.468019","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3663","9.469384","172.20.10.5","66.22.217.4","UDP","1117","56749  >  50003 Len=1075"
"3664","9.475486","172.20.10.5","66.22.217.4","UDP","1118","56749  >  50003 Len=1076"
"3665","9.475521","172.20.10.5","66.22.217.4","UDP","1118","56749  >  50003 Len=1076"
"3666","9.480810","66.22.216.117","172.20.10.5","UDP","241","50002  >  53854 Len=199"
"3667","9.491932","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3668","9.495053","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3669","9.500958","66.22.216.117","172.20.10.5","UDP","246","50002  >  53854 Len=204"
"3670","9.501279","172.20.10.5","66.22.217.4","RTCP","118","Sender Report   "
"3671","9.502317","172.20.10.5","66.22.217.4","UDP","958","56749  >  50003 Len=916"
"3672","9.507146","172.20.10.5","66.22.217.4","UDP","958","56749  >  50003 Len=916"
"3673","9.507149","172.20.10.5","66.22.217.4","UDP","959","56749  >  50003 Len=917"
"3674","9.515194","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3675","9.525076","66.22.216.117","172.20.10.5","UDP","249","50002  >  53854 Len=207"
"3676","9.533826","172.20.10.5","66.22.217.4","UDP","948","56749  >  50003 Len=906"
"3677","9.539762","172.20.10.5","66.22.217.4","UDP","948","56749  >  50003 Len=906"
"3678","9.539804","172.20.10.5","66.22.217.4","UDP","949","56749  >  50003 Len=907"
"3679","9.539840","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3680","9.540921","66.22.216.117","172.20.10.5","UDP","229","50002  >  53854 Len=187"
"3681","9.560771","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3682","9.560904","66.22.217.4","172.20.10.5","UDP","114","50003  >  56749 Len=72"
"3683","9.565244","66.22.216.117","172.20.10.5","UDP","216","50002  >  53854 Len=174"
"3684","9.567202","172.20.10.5","66.22.217.4","UDP","979","56749  >  50003 Len=937"
"3685","9.571351","172.20.10.5","66.22.217.4","UDP","979","56749  >  50003 Len=937"
"3686","9.571378","172.20.10.5","66.22.217.4","UDP","980","56749  >  50003 Len=938"
"3687","9.572501","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3688","9.584948","66.22.216.117","172.20.10.5","UDP","226","50002  >  53854 Len=184"
"3689","9.595813","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3690","9.601100","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3691","9.607209","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3692","9.607215","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3693","9.607220","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3694","9.609149","66.22.216.117","172.20.10.5","UDP","243","50002  >  53854 Len=201"
"3695","9.612955","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3696","9.612960","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3697","9.619047","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3698","9.619090","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3699","9.619241","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3700","9.619273","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3701","9.619361","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3702","9.621214","66.22.216.117","172.20.10.5","UDP","253","50002  >  53854 Len=211"
"3703","9.625328","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"3704","9.625366","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3705","9.625368","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3706","9.631564","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3707","9.631603","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3708","9.631604","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3709","9.636151","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"3710","9.636200","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3711","9.637782","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3712","9.641037","66.22.216.117","172.20.10.5","UDP","251","50002  >  53854 Len=209"
"3713","9.642463","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3714","9.642490","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3715","9.646759","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3716","9.646821","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3717","9.648926","172.20.10.5","66.22.217.4","UDP","1121","56749  >  50003 Len=1079"
"3718","9.660913","66.22.216.117","172.20.10.5","UDP","239","50002  >  53854 Len=197"
"3719","9.666093","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3720","9.669758","172.20.10.5","66.22.217.4","UDP","1040","56749  >  50003 Len=998"
"3721","9.672268","172.20.10.5","66.22.217.4","UDP","1040","56749  >  50003 Len=998"
"3722","9.676054","172.20.10.5","66.22.217.4","UDP","1040","56749  >  50003 Len=998"
"3723","9.676099","172.20.10.5","66.22.217.4","UDP","1041","56749  >  50003 Len=999"
"3724","9.677066","66.22.217.4","172.20.10.5","UDP","94","50003  >  56749 Len=52"
"3725","9.685153","66.22.216.117","172.20.10.5","UDP","234","50002  >  53854 Len=192"
"3726","9.689329","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3727","9.700843","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3728","9.700979","66.22.216.117","172.20.10.5","UDP","217","50002  >  53854 Len=175"
"3729","9.702463","172.20.10.5","66.22.217.4","UDP","1101","56749  >  50003 Len=1059"
"3730","9.705785","172.20.10.5","162.159.130.235","TLSv1.2","140","Application Data"
"3731","9.708685","172.20.10.5","66.22.217.4","UDP","1101","56749  >  50003 Len=1059"
"3732","9.708691","172.20.10.5","66.22.217.4","UDP","1102","56749  >  50003 Len=1060"
"3733","9.720207","172.20.10.5","66.22.216.117","UDP","231","53854  >  50002 Len=189"
"3734","9.723174","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3735","9.736791","172.20.10.5","66.22.217.4","UDP","1096","56749  >  50003 Len=1054"
"3736","9.739548","172.20.10.5","66.22.216.117","UDP","225","53854  >  50002 Len=183"
"3737","9.741350","66.22.216.117","172.20.10.5","UDP","198","50002  >  53854 Len=156"
"3738","9.741351","66.22.216.117","172.20.10.5","UDP","189","50002  >  53854 Len=147"
"3739","9.742705","172.20.10.5","66.22.217.4","UDP","1097","56749  >  50003 Len=1055"
"3740","9.742731","172.20.10.5","66.22.217.4","UDP","1097","56749  >  50003 Len=1055"
"3741","9.746318","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3742","9.760828","172.20.10.5","66.22.216.117","UDP","248","53854  >  50002 Len=206"
"3743","9.760953","66.22.216.117","172.20.10.5","UDP","168","50002  >  53854 Len=126"
"3744","9.769835","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3745","9.770100","172.20.10.5","66.22.217.4","UDP","968","56749  >  50003 Len=926"
"3746","9.774362","172.20.10.5","66.22.217.4","UDP","968","56749  >  50003 Len=926"
"3747","9.774366","172.20.10.5","66.22.217.4","UDP","969","56749  >  50003 Len=927"
"3748","9.779808","172.20.10.5","66.22.216.117","UDP","262","53854  >  50002 Len=220"
"3749","9.785140","162.159.130.235","172.20.10.5","TCP","54","443  >  62113 [ACK] Seq=58 Ack=664 Win=7 Len=0"
"3750","9.785143","66.22.216.117","172.20.10.5","UDP","215","50002  >  53854 Len=173"
"3751","9.788927","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"3752","9.793007","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"3753","9.797171","66.22.217.4","172.20.10.5","UDP","114","50003  >  56749 Len=72"
